unidad_id,verbo,tipo_verbo
d2e93df3-c3af-4aff-b41e-6ac13b94225a,mantener,flat
d2e93df3-c3af-4aff-b41e-6ac13b94225a,5.3.2,appos
d2e93df3-c3af-4aff-b41e-6ac13b94225a,interpretar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,atender,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,dar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,comenzar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,pasar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,alcanzar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,desplegar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adicionir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modifiquen,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,sustituyan,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aceptar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,confirmar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,requerir,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,transportar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proyectar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,consignar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,contratar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,disponer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proyectar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ceder,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,vender,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prever,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ceder,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prever,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,csubj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,pagar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adelantar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,iniciar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,terminar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,iniciar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,terminar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,definir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,referir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,conectar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,confirmar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asegurar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,pactar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,suscribe,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,expidar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,otorgar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,definir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,llevar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,afectar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,encontrar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,requerir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,acondicionar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,satisfagar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adicionir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modifiquen,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,sustituyan,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,vender,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ceder,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,contener,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,comercializar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,especificar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,transportar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,elaborar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,especificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,considerar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tratar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,reúnir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,extraer,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,producir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,vender,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,desprendar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,conformar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asumir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asumir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cesar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,admitir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,disponer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,reglamentar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,remitentir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,celebrar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,remitente,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incrementar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,disminuir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entender,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,almacenar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,integrar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,excluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,vincular,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,referir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,1.2.1,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,implantar él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aplicar él,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,interpretar él,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asegurar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,crear,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,facilitar,appos
d2e93df3-c3af-4aff-b41e-6ac13b94225a,fijar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,identificar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aplicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,considerar,csubj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,considerar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,revisar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,enviar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,examinar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,considerar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,modificar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,oer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,estimar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adecuar él,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,contraer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,suscrir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,acoger,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,expir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,desarrollar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proponer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,corresponder,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proponer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,dar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,presentar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proponer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,proponer,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,seńalir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,sujetar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ajustar él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,garantizar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,encontrar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ofrecer él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,responder,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,transcurrir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,llegar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,imponer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adoptar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,imponer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,definir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,imponer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,imponer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,decidir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,imponer,csubj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,examinar,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,implicar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adelantir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,excluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,fuerir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,renunciar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,dejar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,abusar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,perjudicar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,sujetar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,decidir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,convertir él,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,requerir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,imponer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,convertir él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,vender,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,continuar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,exigir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,convertir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,requeír,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aconsejen,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,garantizar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,garantizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,existir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ofrecer él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,llegarir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,recibir,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,superir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asignar él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,llevar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aprobar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,aprobar,amod
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,responder,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,demandar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,contener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,existir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,especificar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,suministrar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,informar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,csubj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,responder,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,deber,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,comunicar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,completar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adelantar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,existir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,satisfacer,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,comunicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,satisfacer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,justificar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,indicar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,acometer él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,requerir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,mantener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,solicitar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,autorizar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,negar él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,hacer,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ofrecer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,discriminar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,contener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,poner él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,n,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,obtener,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,seguir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,transportar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,pactar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,involucrar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,suscribir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,delegar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,actuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asumir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ofrecer él,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,precisar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ampliar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,establecer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,ceder,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,prestar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,implicar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,dueńo,ccomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,almacenar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,responsabilizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,necesitar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,entregar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tomar,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cumplir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,implementar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,poner,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,conformar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asegurar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,estandarizar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,considerar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,centralizar él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,integrar él,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,disponer,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,considerar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,tener,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,comercializar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,dar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,iniciar él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,indicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,exceptuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adquirir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,garantizar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cambiar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar él,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,afectar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cancelar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,determinar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar,parataxis
d2e93df3-c3af-4aff-b41e-6ac13b94225a,pactar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asignar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar él,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,informar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,indicar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,intervenir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,acordar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,utilizar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,indicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,exceptuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,adquirir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,pactar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,asignar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,csubj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,informar,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,realizar,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,publicar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,indicar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,intervenir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,efectuar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cambiar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,acordar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,liberar,amod
d2e93df3-c3af-4aff-b41e-6ac13b94225a,construir,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,cobrar,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,incluir,ROOT
d2e93df3-c3af-4aff-b41e-6ac13b94225a,requerir él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,conectar,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,necesitar él,acl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,permitir,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,medir,xcomp
d2e93df3-c3af-4aff-b41e-6ac13b94225a,regular,advcl
d2e93df3-c3af-4aff-b41e-6ac13b94225a,interrumpir,conj
d2e93df3-c3af-4aff-b41e-6ac13b94225a,trasladar,advcl
